DRIVER,GRAND_PRIX,SEASON,STATUS_ID,DRIVER_STATUS
Lando Norris,abu-dhabi,2021,1,Finished
George Russell,australian,2019,12,+2 Laps
George Russell,bahrain,2019,11,+1 Lap
George Russell,chinese,2019,12,+2 Laps
George Russell,azerbaijan,2019,12,+2 Laps
George Russell,spanish,2019,11,+1 Lap
George Russell,monaco,2019,11,+1 Lap
George Russell,canadian,2019,12,+2 Laps
George Russell,french,2019,12,+2 Laps
George Russell,austrian,2019,12,+2 Laps
George Russell,british,2019,11,+1 Lap
George Russell,german,2019,1,Finished
George Russell,hungarian,2019,12,+2 Laps
George Russell,belgian,2019,11,+1 Lap
George Russell,italian,2019,11,+1 Lap
George Russell,singapore,2019,4,Collision
George Russell,russian,2019,23,Brakes
George Russell,japanese,2019,12,+2 Laps
George Russell,mexican,2019,12,+2 Laps
George Russell,united-states,2019,12,+2 Laps
George Russell,brazilian,2019,1,Finished
George Russell,abu-dhabi,2019,11,+1 Lap
George Russell,austrian,2020,32,Fuel pressure
George Russell,styrian,2020,12,+2 Laps
George Russell,hungarian,2020,11,+1 Lap
George Russell,british,2020,1,Finished
George Russell,70th-anniversary,2020,11,+1 Lap
George Russell,spanish,2020,11,+1 Lap
George Russell,belgian,2020,138,Debris
George Russell,italian,2020,1,Finished
George Russell,tuscan,2020,1,Finished
George Russell,russian,2020,11,+1 Lap
George Russell,pries-der-eifel,2020,4,Collision
George Russell,portuguese,2020,11,+1 Lap
George Russell,emilia-romagna,2020,3,Accident
George Russell,turkish,2020,11,+1 Lap
George Russell,bahrain,2020,11,+1 Lap
George Russell,sakhir,2020,1,Finished
George Russell,abu-dhabi,2020,11,+1 Lap
George Russell,qatar,2021,12,+2 Laps
George Russell,bahrain,2021,11,+1 Lap
George Russell,emilia-romagna,2021,4,Collision
George Russell,portuguese,2021,11,+1 Lap
George Russell,spanish,2021,11,+1 Lap
George Russell,monaco,2021,11,+1 Lap
George Russell,azerbaijan,2021,6,Gearbox
George Russell,styrian,2021,5,Engine
George Russell,french,2021,11,+1 Lap
George Russell,austrian,2021,11,+1 Lap
George Russell,british,2021,11,+1 Lap
George Russell,hungarian,2021,1,Finished
George Russell,belgian,2021,1,Finished
George Russell,dutch,2021,6,Gearbox
George Russell,italian,2021,1,Finished
George Russell,russian,2021,1,Finished
George Russell,turkish,2021,11,+1 Lap
George Russell,united-states,2021,11,+1 Lap
George Russell,mexico-city,2021,12,+2 Laps
George Russell,são-paulo,2021,11,+1 Lap
George Russell,saudi-arabia,2021,4,Collision
George Russell,abu-dhabi,2021,6,Gearbox
Alexander Albon,australian,2019,11,+1 Lap
Alexander Albon,bahrain,2019,1,Finished
Alexander Albon,chinese,2019,11,+1 Lap
Alexander Albon,azerbaijan,2019,11,+1 Lap
Alexander Albon,spanish,2019,1,Finished
Alexander Albon,monaco,2019,1,Finished
Alexander Albon,canadian,2019,130,Collision damage
Alexander Albon,french,2019,11,+1 Lap
Alexander Albon,austrian,2019,11,+1 Lap
Alexander Albon,british,2019,1,Finished
Alexander Albon,german,2019,1,Finished
Alexander Albon,hungarian,2019,11,+1 Lap
Alexander Albon,belgian,2019,1,Finished
Alexander Albon,italian,2019,1,Finished
Alexander Albon,singapore,2019,1,Finished
Alexander Albon,russian,2019,1,Finished
Alexander Albon,japanese,2019,1,Finished
Alexander Albon,mexican,2019,1,Finished
Alexander Albon,united-states,2019,1,Finished
Alexander Albon,brazilian,2019,1,Finished
Alexander Albon,abu-dhabi,2019,1,Finished
Alexander Albon,austrian,2020,40,Electronics
Alexander Albon,styrian,2020,1,Finished
Alexander Albon,hungarian,2020,1,Finished
Alexander Albon,british,2020,1,Finished
Alexander Albon,70th-anniversary,2020,1,Finished
Alexander Albon,spanish,2020,11,+1 Lap
Alexander Albon,belgian,2020,1,Finished
Alexander Albon,italian,2020,1,Finished
Alexander Albon,tuscan,2020,1,Finished
Alexander Albon,russian,2020,1,Finished
Alexander Albon,pries-der-eifel,2020,21,Radiator
Alexander Albon,portuguese,2020,11,+1 Lap
Alexander Albon,emilia-romagna,2020,1,Finished
Alexander Albon,turkish,2020,1,Finished
Alexander Albon,bahrain,2020,1,Finished
Alexander Albon,sakhir,2020,1,Finished
Alexander Albon,abu-dhabi,2020,1,Finished
Nicholas Latifi,austrian,2020,1,Finished
Nicholas Latifi,styrian,2020,12,+2 Laps
Nicholas Latifi,hungarian,2020,15,+5 Laps
Nicholas Latifi,british,2020,1,Finished
Nicholas Latifi,70th-anniversary,2020,11,+1 Lap
Nicholas Latifi,spanish,2020,12,+2 Laps
Nicholas Latifi,belgian,2020,1,Finished
Nicholas Latifi,italian,2020,1,Finished
Nicholas Latifi,tuscan,2020,4,Collision
Nicholas Latifi,russian,2020,11,+1 Lap
Nicholas Latifi,pries-der-eifel,2020,1,Finished
Nicholas Latifi,portuguese,2020,12,+2 Laps
Nicholas Latifi,emilia-romagna,2020,1,Finished
Nicholas Latifi,turkish,2020,130,Collision damage
Nicholas Latifi,bahrain,2020,11,+1 Lap
Nicholas Latifi,sakhir,2020,5,Engine
Nicholas Latifi,abu-dhabi,2020,11,+1 Lap
Nicholas Latifi,qatar,2021,29,Puncture
Nicholas Latifi,bahrain,2021,31,Retired
Nicholas Latifi,emilia-romagna,2021,4,Collision
Nicholas Latifi,portuguese,2021,12,+2 Laps
Nicholas Latifi,spanish,2021,11,+1 Lap
Nicholas Latifi,monaco,2021,11,+1 Lap
Nicholas Latifi,azerbaijan,2021,1,Finished
Nicholas Latifi,styrian,2021,13,+3 Laps
Nicholas Latifi,french,2021,11,+1 Lap
Nicholas Latifi,austrian,2021,11,+1 Lap
Nicholas Latifi,british,2021,11,+1 Lap
Nicholas Latifi,hungarian,2021,1,Finished
Nicholas Latifi,belgian,2021,1,Finished
Nicholas Latifi,dutch,2021,12,+2 Laps
Nicholas Latifi,italian,2021,1,Finished
Nicholas Latifi,russian,2021,3,Accident
Nicholas Latifi,turkish,2021,11,+1 Lap
Nicholas Latifi,united-states,2021,11,+1 Lap
Nicholas Latifi,mexico-city,2021,12,+2 Laps
Nicholas Latifi,são-paulo,2021,11,+1 Lap
Nicholas Latifi,saudi-arabia,2021,1,Finished
Nicholas Latifi,abu-dhabi,2021,3,Accident
Pietro Fittipaldi,sakhir,2020,1,Finished
Pietro Fittipaldi,abu-dhabi,2020,12,+2 Laps
Jack Aitken,sakhir,2020,1,Finished
Yuki Tsunoda,qatar,2021,11,+1 Lap
Yuki Tsunoda,bahrain,2021,1,Finished
Yuki Tsunoda,emilia-romagna,2021,1,Finished
Yuki Tsunoda,portuguese,2021,11,+1 Lap
Yuki Tsunoda,spanish,2021,10,Electrical
Yuki Tsunoda,monaco,2021,11,+1 Lap
Yuki Tsunoda,azerbaijan,2021,1,Finished
Yuki Tsunoda,styrian,2021,11,+1 Lap
Yuki Tsunoda,french,2021,11,+1 Lap
Yuki Tsunoda,austrian,2021,11,+1 Lap
Yuki Tsunoda,british,2021,1,Finished
Yuki Tsunoda,hungarian,2021,1,Finished
Yuki Tsunoda,belgian,2021,1,Finished
Yuki Tsunoda,dutch,2021,131,Power Unit
Yuki Tsunoda,italian,2021,23,Brakes
Yuki Tsunoda,russian,2021,11,+1 Lap
Yuki Tsunoda,turkish,2021,11,+1 Lap
Yuki Tsunoda,united-states,2021,11,+1 Lap
Yuki Tsunoda,mexico-city,2021,4,Collision
Yuki Tsunoda,são-paulo,2021,11,+1 Lap
Yuki Tsunoda,saudi-arabia,2021,11,+1 Lap
Yuki Tsunoda,abu-dhabi,2021,1,Finished
Nikita Mazepin,qatar,2021,12,+2 Laps
Nikita Mazepin,bahrain,2021,3,Accident
Nikita Mazepin,emilia-romagna,2021,12,+2 Laps
Nikita Mazepin,portuguese,2021,12,+2 Laps
Nikita Mazepin,spanish,2021,12,+2 Laps
Nikita Mazepin,monaco,2021,13,+3 Laps
Nikita Mazepin,azerbaijan,2021,1,Finished
Nikita Mazepin,styrian,2021,13,+3 Laps
Nikita Mazepin,french,2021,11,+1 Lap
Nikita Mazepin,austrian,2021,12,+2 Laps
Nikita Mazepin,british,2021,11,+1 Lap
Nikita Mazepin,hungarian,2021,4,Collision
Nikita Mazepin,belgian,2021,1,Finished
Nikita Mazepin,dutch,2021,9,Hydraulics
Nikita Mazepin,italian,2021,131,Power Unit
Nikita Mazepin,russian,2021,12,+2 Laps
Nikita Mazepin,turkish,2021,12,+2 Laps
Nikita Mazepin,united-states,2021,12,+2 Laps
Nikita Mazepin,mexico-city,2021,13,+3 Laps
Nikita Mazepin,são-paulo,2021,12,+2 Laps
Nikita Mazepin,saudi-arabia,2021,4,Collision
Nikita Mazepin,abu-dhabi,2021,139,Illness
Mick Schumacher,qatar,2021,11,+1 Lap
Mick Schumacher,bahrain,2021,11,+1 Lap
Mick Schumacher,emilia-romagna,2021,12,+2 Laps
Mick Schumacher,portuguese,2021,12,+2 Laps
Mick Schumacher,spanish,2021,12,+2 Laps
Mick Schumacher,monaco,2021,13,+3 Laps
Mick Schumacher,azerbaijan,2021,1,Finished
Mick Schumacher,styrian,2021,12,+2 Laps
Mick Schumacher,french,2021,11,+1 Lap
Mick Schumacher,austrian,2021,12,+2 Laps
Mick Schumacher,british,2021,11,+1 Lap
Mick Schumacher,hungarian,2021,11,+1 Lap
Mick Schumacher,belgian,2021,1,Finished
Mick Schumacher,dutch,2021,13,+3 Laps
Mick Schumacher,italian,2021,1,Finished
Mick Schumacher,russian,2021,44,Oil leak
Mick Schumacher,turkish,2021,12,+2 Laps
Mick Schumacher,united-states,2021,12,+2 Laps
Mick Schumacher,mexico-city,2021,4,Collision
Mick Schumacher,são-paulo,2021,12,+2 Laps
Mick Schumacher,saudi-arabia,2021,3,Accident
Mick Schumacher,abu-dhabi,2021,11,+1 Lap
